sample_id,page_id,source,mutation,protocol_id,family,intent,variant,extension,status,attempts,target_ids,severity_nominal,severity_achieved,detail,verified_change,verified_label,calib_include,n_diff_pixels,diff_frac,shape_mismatch,diff_bbox,tokenizer,g0_parse,tokens_orig,tokens_comp,reduction_pct,g1_tokens,docH_orig,docH_comp,height_delta_px,g2_height,text_ratio,g3_text,n_boxes_orig,n_boxes_comp,iou_mean,center_shift_max,n_unmatched,g4_blocks,deltae_p95,deltae_max,g5_color,ssim_diag,g6_lpips,pixel_identical,accepted,accepted_visual,accepted_full,ssim_canvas
we00010__m3_shift_element__px32,we00010,webcode2m,m3_shift_element,M3,geometry,breaking,px32,False,ok,1.0,55,32.0,,margin-left 0->32px on <li id=55 1010x26>,True,1.0,True,3657.0,0.000964,False,"127,1261,652,1273",qwen2.5-vl,True,6189.0,6200.0,-0.178,False,2963.0,2963.0,0.0,True,1.0,True,59.0,59.0,0.9979,32.0,0.0,False,0.0,0.0,True,0.99832,True,False,False,False,False,0.99832
we00010__m4_recolor_element__de2,we00010,webcode2m,m4_recolor_element,M4,color,breaking,de2,False,ok,1.0,72,2.0,2.111,"bg rgb(34, 34, 34) -> rgb(35,34,31) dE00=2.111 on <footer id=72 1280x899>",True,1.0,True,628150.0,0.165623,False,"0,1940,1279,2838",qwen2.5-vl,True,6189.0,6208.0,-0.307,False,2963.0,2963.0,0.0,True,1.0,True,59.0,59.0,1.0,0.0,0.0,True,1.456,1.488,True,0.99985,True,False,False,True,False,0.99985
we00010__m4_recolor_element__de5,we00010,webcode2m,m4_recolor_element,M4,color,breaking,de5,False,ok,1.0,38,5.0,5.258,"bg rgb(255, 255, 255) -> rgb(255,255,244) dE00=5.258 on <div id=38 1280x1799>",True,1.0,True,1241382.0,0.327313,False,"0,80,1279,1879",qwen2.5-vl,True,6189.0,6211.0,-0.355,False,2963.0,2963.0,0.0,True,1.0,True,59.0,59.0,1.0,0.0,0.0,True,4.694,4.865,False,0.99948,True,False,False,False,False,0.99948
we00010__m4_recolor_element__de10,we00010,webcode2m,m4_recolor_element,M4,color,breaking,de10,False,ok,1.0,38,10.0,9.968,"bg rgb(255, 255, 255) -> rgb(255,254,230) dE00=9.968 on <div id=38 1280x1799>",True,1.0,True,1244386.0,0.328105,False,"0,80,1279,1879",qwen2.5-vl,True,6189.0,6211.0,-0.355,False,2963.0,2963.0,0.0,True,1.0,True,59.0,59.0,1.0,0.0,0.0,True,9.053,9.31,False,0.99788,True,False,False,False,False,0.99788
we00010__m5_fontsize_bump__minus2,we00010,webcode2m,m5_fontsize_bump,M5,typography,breaking,minus2,False,ok,1.0,124,-2.0,,font-size 14->12px on <a id=124 59x16>,True,1.0,True,4486.0,0.001183,False,"0,2787,1279,2853",qwen2.5-vl,True,6189.0,6200.0,-0.178,False,2963.0,2963.0,0.0,True,1.0,True,59.0,59.0,0.9921,4.28,0.0,True,0.114,0.768,True,0.99731,True,False,False,True,False,0.99731
we00010__m5_fontsize_bump__plus2,we00010,webcode2m,m5_fontsize_bump,M5,typography,breaking,plus2,False,ok,1.0,81,2.0,,font-size 14->16px on <a id=81 157x16>,True,1.0,True,16106.0,0.004245,True,"0,2748,1279,2853",qwen2.5-vl,True,6189.0,6200.0,-0.178,False,2963.0,2964.0,1.0,True,1.0,True,59.0,59.0,0.9588,11.23,0.0,False,0.018,0.737,True,0.99285,True,False,False,False,False,0.99286
we00010__m6_remove_loadbearing_wrapper__default,we00010,webcode2m,m6_remove_loadbearing_wrapper,M6,structure,breaking,default,False,ok,2.0,117,,,unwrapped load-bearing <li id=117 92x23>,True,1.0,True,3539.0,0.000933,False,"464,2787,952,2799",qwen2.5-vl,True,6189.0,6156.0,0.533,True,2963.0,2963.0,0.0,True,1.0,True,59.0,59.0,0.9767,28.19,0.0,False,0.007,3.266,True,0.99846,True,False,False,False,False,0.99846
we00010__m7_swap_siblings__default,we00010,webcode2m,m7_swap_siblings,M7,structure,breaking,default,False,ok,1.0,115;123,,,swapped siblings id=115<->id=123 under id=114,True,1.0,True,3952.0,0.001042,False,"404,2787,953,2799",qwen2.5-vl,True,6189.0,6189.0,0.0,False,2963.0,2963.0,0.0,True,0.99657,True,59.0,59.0,0.9488,512.0,0.0,False,0.006,0.085,True,0.99819,True,False,False,False,False,0.99819
we00010__m8_delete_image__default,we00010,webcode2m,m8_delete_image,M8,structure,breaking,default,True,ok,1.0,51,,,deleted <img id=51 1024x1024>,True,1.0,True,3081023.0,0.812369,True,"0,165,1279,1835",qwen2.5-vl,True,6189.0,6131.0,0.937,True,2963.0,1931.0,1032.0,False,1.0,True,59.0,58.0,0.3196,1031.8,1.0,False,0.123,3.93,True,0.65218,True,False,False,False,False,0.64931
we00010__s1_strip_comments__default,we00010,webcode2m,s1_strip_comments,S1,source,safe,default,False,na,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
we00010__s2_reorder_attributes__default,we00010,webcode2m,s2_reorder_attributes,S2,source,safe,default,False,ok,1.0,,,,reordered attrs on 90 tags,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,6189.0,6189.0,0.0,False,2963.0,2963.0,0.0,True,1.0,True,59.0,59.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,False,True,False,1.0
we00010__s3_requote_attributes__default,we00010,webcode2m,s3_requote_attributes,S3,source,safe,default,False,ok,1.0,,,,unquoted attrs in 142 tags,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,6189.0,6086.0,1.664,True,2963.0,2963.0,0.0,True,1.0,True,59.0,59.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00010__s4_collapse_neutral_wrapper__default,we00010,webcode2m,s4_collapse_neutral_wrapper,S4,structure,safe,default,False,unsafe_safe,1.0,98,,,collapsed neutral <div id=98 121x181>,True,1.0,False,12.0,3e-06,False,"299,2838,387,2838",qwen2.5-vl,True,6189.0,6160.0,0.469,True,2963.0,2963.0,0.0,True,1.0,True,59.0,59.0,0.94,28.0,0.0,False,0.0,14.32,False,0.99999,True,False,False,False,False,0.99999
we00010__s5_remove_display_none__default,we00010,webcode2m,s5_remove_display_none,S5,structure,safe,default,False,ok,1.0,71,,,removed display:none subtree <span id=71 0x0>,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,6189.0,6167.0,0.355,True,2963.0,2963.0,0.0,True,1.0,True,59.0,59.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00010__s6_reminify__default,we00010,webcode2m,s6_reminify,S6,source,safe,default,False,ok,1.0,,,,minify-html pass,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,6189.0,5238.0,15.366,True,2963.0,2963.0,0.0,True,1.0,True,59.0,59.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00010__x1_legacy_whitespace_regex__default,we00010,webcode2m,x1_legacy_whitespace_regex,X1,source,probe,default,True,ok,1.0,,,,legacy >\s+< collapse,False,0.0,False,0.0,0.0,False,,qwen2.5-vl,True,6189.0,6184.0,0.081,True,2963.0,2963.0,0.0,True,1.0,True,59.0,59.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00011__m1_delete_text_block__default,we00011,webcode2m,m1_delete_text_block,M1,structure,breaking,default,False,ok,1.0,41,,,deleted <a id=41 245x43>,True,1.0,True,2838.0,0.001268,False,"740,295,1202,309",qwen2.5-vl,True,7622.0,7598.0,0.315,True,1748.0,1748.0,0.0,True,0.99732,True,21.0,20.0,0.9,245.88,1.0,False,0.56,0.56,True,0.99736,True,False,False,False,False,0.99736
we00011__m2_corrupt_text__default,we00011,webcode2m,m2_corrupt_text,M2,text,breaking,default,False,ok,1.0,55,0.3,,corrupted 483/1611 chars in <div id=55 1280x321>,True,1.0,True,98023.0,0.04381,False,"0,343,1273,594",qwen2.5-vl,True,7622.0,7980.0,-4.697,False,1748.0,1748.0,0.0,True,0.90899,False,21.0,21.0,1.0,0.0,0.0,True,0.013,0.056,True,0.92332,True,False,False,False,False,0.92332
we00011__m3_shift_element__px8,we00011,webcode2m,m3_shift_element,M3,geometry,breaking,px8,False,ok,1.0,63,8.0,,margin-left 0->8px on <h1 id=63 419x55>,True,1.0,True,22706.0,0.010148,False,"99,626,1278,773",qwen2.5-vl,True,7622.0,7632.0,-0.131,False,1748.0,1748.0,0.0,True,1.0,True,21.0,21.0,0.9982,8.0,0.0,False,0.0,0.0,True,0.98412,True,False,False,False,False,0.98412
we00011__m3_shift_element__px16,we00011,webcode2m,m3_shift_element,M3,geometry,breaking,px16,False,ok,1.0,54,16.0,,margin-left 0->16px on <div id=54 1280x1369>,True,1.0,True,155683.0,0.069581,False,"0,367,1278,1702",qwen2.5-vl,True,7622.0,7633.0,-0.144,False,1748.0,1748.0,0.0,True,1.0,True,21.0,21.0,0.9721,14.41,0.0,False,0.084,0.267,True,0.8876,True,False,False,False,False,0.8876
we00011__m3_shift_element__px32,we00011,webcode2m,m3_shift_element,M3,geometry,breaking,px32,False,ok,1.0,76,32.0,,margin-left 0->32px on <a id=76 359x16>,True,1.0,True,3745.0,0.001674,False,"120,1615,563,1630",qwen2.5-vl,True,7622.0,7633.0,-0.144,False,1748.0,1748.0,0.0,True,1.0,True,21.0,21.0,0.9561,32.0,0.0,False,0.0,0.0,True,0.99766,True,False,False,False,False,0.99766
we00011__m4_recolor_element__de2,we00011,webcode2m,m4_recolor_element,M4,color,breaking,de2,False,ok,2.0,70,2.0,1.942,"bg rgb(242, 212, 94) -> rgb(244,212,76) dE00=1.942 on <div id=70 1080x40>",True,1.0,True,38808.0,0.017345,False,"100,620,1179,659",qwen2.5-vl,True,7622.0,7643.0,-0.276,False,1748.0,1748.0,0.0,True,1.0,True,21.0,21.0,1.0,0.0,0.0,True,1.782,1.875,True,0.99982,True,False,False,True,False,0.99982
we00011__m4_recolor_element__de5,we00011,webcode2m,m4_recolor_element,M4,color,breaking,de5,False,ok,1.0,70,5.0,5.349,"bg rgb(242, 212, 94) -> rgb(248,211,23) dE00=5.349 on <div id=70 1080x40>",True,1.0,True,38833.0,0.017356,False,"100,620,1179,659",qwen2.5-vl,True,7622.0,7643.0,-0.276,False,1748.0,1748.0,0.0,True,1.0,True,21.0,21.0,1.0,0.0,0.0,True,4.937,5.18,False,0.99633,True,False,False,False,False,0.99633
we00011__m4_recolor_element__de10,we00011,webcode2m,m4_recolor_element,M4,color,breaking,de10,False,ok,1.0,69,10.0,9.968,"bg rgb(255, 255, 255) -> rgb(255,254,230) dE00=9.968 on <div id=69 1280x40>",True,1.0,True,8000.0,0.003576,False,"0,620,1279,659",qwen2.5-vl,True,7622.0,7644.0,-0.289,False,1748.0,1748.0,0.0,True,1.0,True,21.0,21.0,1.0,0.0,0.0,True,0.204,0.692,True,0.99977,True,False,False,True,False,0.99977
we00011__m5_fontsize_bump__minus2,we00011,webcode2m,m5_fontsize_bump,M5,typography,breaking,minus2,False,ok,1.0,48,-2.0,,font-size 17->15px on <a id=48 47x43>,True,1.0,True,1336.0,0.000597,False,"1009,295,1202,309",qwen2.5-vl,True,7622.0,7633.0,-0.144,False,1748.0,1748.0,0.0,True,1.0,True,21.0,21.0,0.9859,5.61,0.0,False,0.106,0.465,True,0.99904,True,False,False,False,False,0.99904
we00011__m5_fontsize_bump__plus2,we00011,webcode2m,m5_fontsize_bump,M5,typography,breaking,plus2,False,ok,1.0,39,2.0,,font-size 17->19px on <a id=39 104x43>,True,1.0,True,432423.0,0.188102,True,"0,293,1279,1747",qwen2.5-vl,True,7622.0,7633.0,-0.144,False,1748.0,1796.0,48.0,False,1.0,True,21.0,21.0,0.5288,897.44,0.0,False,0.799,2.438,True,0.80628,True,False,False,False,False,0.80856
we00011__m6_remove_loadbearing_wrapper__default,we00011,webcode2m,m6_remove_loadbearing_wrapper,M6,structure,breaking,default,False,ok,1.0,18,,,unwrapped load-bearing <div id=18 1280x76>,True,1.0,True,187174.0,0.083655,True,"0,270,1279,1702",qwen2.5-vl,True,7622.0,7559.0,0.827,True,1748.0,1744.0,4.0,False,1.0,True,21.0,20.0,0.5958,188.02,1.0,False,17.936,19.601,False,0.83223,True,False,False,False,False,0.83262
we00011__m7_swap_siblings__default,we00011,webcode2m,m7_swap_siblings,M7,structure,breaking,default,False,ok,1.0,76;77,,,swapped siblings id=76<->id=77 under id=75,True,1.0,True,3959.0,0.001769,False,"120,1615,531,1630",qwen2.5-vl,True,7622.0,7622.0,0.0,False,1748.0,1748.0,0.0,True,0.99866,True,21.0,21.0,0.9402,359.5,0.0,False,0.059,0.121,True,0.99752,True,False,False,False,False,0.99752
we00011__m8_delete_image__default,we00011,webcode2m,m8_delete_image,M8,structure,breaking,default,True,ok,1.0,74,,,deleted <img id=74 883x883>,True,1.0,True,1280621.0,0.57236,True,"0,643,1278,866",qwen2.5-vl,True,7622.0,7546.0,0.997,True,1748.0,867.0,881.0,False,1.0,True,21.0,20.0,0.7928,972.59,1.0,False,5.559,32.72,False,0.91049,True,False,False,False,False,0.91683
we00011__s1_strip_comments__default,we00011,webcode2m,s1_strip_comments,S1,source,safe,default,False,na,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
we00011__s2_reorder_attributes__default,we00011,webcode2m,s2_reorder_attributes,S2,source,safe,default,False,ok,1.0,,,,reordered attrs on 70 tags,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,7622.0,7622.0,0.0,False,1748.0,1748.0,0.0,True,1.0,True,21.0,21.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,False,True,False,1.0
we00011__s3_requote_attributes__default,we00011,webcode2m,s3_requote_attributes,S3,source,safe,default,False,ok,1.0,,,,unquoted attrs in 88 tags,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,7622.0,7573.0,0.643,True,1748.0,1748.0,0.0,True,1.0,True,21.0,21.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00011__s4_collapse_neutral_wrapper__default,we00011,webcode2m,s4_collapse_neutral_wrapper,S4,structure,safe,default,False,ok,1.0,65,,,collapsed neutral <span id=65 107x20>,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,7622.0,7607.0,0.197,True,1748.0,1748.0,0.0,True,1.0,True,21.0,21.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00011__s5_remove_display_none__default,we00011,webcode2m,s5_remove_display_none,S5,structure,safe,default,False,ok,1.0,68,,,removed display:none subtree <img id=68 0x0>,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,7622.0,7602.0,0.262,True,1748.0,1748.0,0.0,True,1.0,True,21.0,21.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00011__s6_reminify__default,we00011,webcode2m,s6_reminify,S6,source,safe,default,False,ok,1.0,,,,minify-html pass,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,7622.0,6495.0,14.786,True,1748.0,1748.0,0.0,True,1.0,True,21.0,21.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00011__x1_legacy_whitespace_regex__default,we00011,webcode2m,x1_legacy_whitespace_regex,X1,source,probe,default,True,ok,1.0,,,,legacy >\s+< collapse,False,0.0,False,0.0,0.0,False,,qwen2.5-vl,True,7622.0,7619.0,0.039,True,1748.0,1748.0,0.0,True,1.0,True,21.0,21.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00012__m1_delete_text_block__default,we00012,webcode2m,m1_delete_text_block,M1,structure,breaking,default,False,ok,1.0,220,,,deleted <label id=220 507x25>,True,1.0,True,2535.0,0.000906,False,"181,1809,687,1822",qwen2.5-vl,True,7136.0,7106.0,0.42,True,2185.0,2185.0,0.0,True,0.98824,False,44.0,43.0,1.0,0.0,1.0,False,0.0,0.0,True,0.99744,True,False,False,False,False,0.99744
we00012__m2_corrupt_text__default,we00012,webcode2m,m2_corrupt_text,M2,text,breaking,default,False,ok,1.0,172,0.3,,corrupted 89/298 chars in <p id=172 1280x36>,True,1.0,True,16225.0,0.005801,False,"6,526,1267,557",qwen2.5-vl,True,7136.0,7200.0,-0.897,False,2185.0,2185.0,0.0,True,0.97378,False,44.0,44.0,0.9997,7.85,0.0,False,0.0,0.228,True,0.98972,True,False,False,False,False,0.98972
we00012__m3_shift_element__px8,we00012,webcode2m,m3_shift_element,M3,geometry,breaking,px8,False,ok,1.0,232,8.0,,margin-left 0->8px on <a id=232 68x17>,True,1.0,True,966.0,0.000345,False,"789,2106,927,2119",qwen2.5-vl,True,7136.0,7146.0,-0.14,False,2185.0,2185.0,0.0,True,1.0,True,44.0,44.0,0.9991,4.15,0.0,True,0.0,0.481,True,0.99939,True,False,False,True,False,0.99939
we00012__m3_shift_element__px16,we00012,webcode2m,m3_shift_element,M3,geometry,breaking,px16,False,ok,1.0,146,16.0,,margin-left 0->16px on <h1 id=146 80x18>,True,1.0,True,645.0,0.000231,False,"0,56,96,66",qwen2.5-vl,True,7136.0,7147.0,-0.154,False,2185.0,2185.0,0.0,True,1.0,True,44.0,44.0,0.9925,16.0,0.0,False,0.0,0.0,True,0.99951,True,False,False,False,False,0.99951
we00012__m3_shift_element__px32,we00012,webcode2m,m3_shift_element,M3,geometry,breaking,px32,False,ok,1.0,201,32.0,,margin-left 0->32px on <span id=201 185x17>,True,1.0,True,1450.0,0.000518,False,"269,1520,486,1533",qwen2.5-vl,True,7136.0,7147.0,-0.154,False,2185.0,2185.0,0.0,True,1.0,True,44.0,44.0,0.9706,32.0,0.0,False,0.0,0.0,True,0.99896,True,False,False,False,False,0.99896
we00012__m4_recolor_element__de2,we00012,webcode2m,m4_recolor_element,M4,color,breaking,de2,False,ok,1.0,224,2.0,2.071,"bg rgb(255, 255, 255) -> rgb(255,255,251) dE00=2.071 on <input id=224 177x21>",True,1.0,True,3717.0,0.001329,False,"427,1861,603,1881",qwen2.5-vl,True,7136.0,7158.0,-0.308,False,2185.0,2185.0,0.0,True,1.0,True,44.0,44.0,1.0,0.0,0.0,True,0.0,3.98,True,0.99944,True,False,False,True,False,0.99944
we00012__m4_recolor_element__de5,we00012,webcode2m,m4_recolor_element,M4,color,breaking,de5,False,ok,1.0,156,5.0,5.215,"bg rgb(240, 240, 240) -> rgb(245,240,229) dE00=5.215 on <button id=156 40x33>",True,1.0,True,1320.0,0.000472,False,"877,20,916,52",qwen2.5-vl,True,7136.0,7158.0,-0.308,False,2185.0,2185.0,0.0,True,1.0,True,44.0,44.0,1.0,0.0,0.0,True,0.0,4.905,True,0.99985,True,False,False,True,False,0.99985
we00012__m4_recolor_element__de10,we00012,webcode2m,m4_recolor_element,M4,color,breaking,de10,False,ok,1.0,214,10.0,9.968,"bg rgb(255, 255, 255) -> rgb(255,254,230) dE00=9.968 on <input id=214 177x21>",True,1.0,True,3717.0,0.001329,False,"0,1710,176,1730",qwen2.5-vl,True,7136.0,7158.0,-0.308,False,2185.0,2185.0,0.0,True,1.0,True,44.0,44.0,1.0,0.0,0.0,True,0.0,9.178,False,0.99945,True,False,False,False,False,0.99945
we00012__m5_fontsize_bump__minus2,we00012,webcode2m,m5_fontsize_bump,M5,typography,breaking,minus2,False,ok,1.0,195,-2.0,,font-size 16->14px on <h3 id=195 1280x18>,True,1.0,True,24462.0,0.008746,True,"0,1483,999,2119",qwen2.5-vl,True,7136.0,7147.0,-0.154,False,2185.0,2181.0,4.0,False,1.0,True,44.0,44.0,0.8181,5.77,0.0,False,0.0,0.916,True,0.97828,True,False,False,False,False,0.97832
we00012__m5_fontsize_bump__plus2,we00012,webcode2m,m5_fontsize_bump,M5,typography,breaking,plus2,False,ok,1.0,179,2.0,,font-size 16->18px on <p id=179 1280x36>,True,1.0,True,64103.0,0.022857,True,"0,1314,1279,2125",qwen2.5-vl,True,7136.0,7147.0,-0.154,False,2185.0,2191.0,6.0,False,1.0,True,44.0,44.0,0.6816,6.0,0.0,False,0.0,0.369,True,0.94679,True,False,False,False,False,0.94693
we00012__m6_remove_loadbearing_wrapper__default,we00012,webcode2m,m6_remove_loadbearing_wrapper,M6,structure,breaking,default,False,ok,1.0,211,,,unwrapped load-bearing <p id=211 1280x43>,True,1.0,True,42802.0,0.015304,True,"0,1688,999,2119",qwen2.5-vl,True,7136.0,7118.0,0.252,True,2185.0,2163.0,22.0,False,1.0,True,44.0,44.0,0.754,63.66,0.0,False,0.0,0.0,True,0.98136,True,False,False,False,False,0.98155
we00012__m7_swap_siblings__default,we00012,webcode2m,m7_swap_siblings,M7,structure,breaking,default,False,ok,1.0,159;156,,,swapped siblings id=159<->id=156 under id=155,True,1.0,True,3622.0,0.001295,False,"877,20,999,102",qwen2.5-vl,True,7136.0,7136.0,0.0,False,2185.0,2185.0,0.0,True,1.0,True,44.0,44.0,0.9545,50.0,0.0,False,0.0,0.0,True,0.99832,True,False,False,False,False,0.99832
we00012__m8_delete_image__default,we00012,webcode2m,m8_delete_image,M8,structure,breaking,default,True,ok,1.0,176,,,deleted <img id=176 640x640>,True,1.0,True,1285275.0,0.459552,True,"0,613,1279,1533",qwen2.5-vl,True,7136.0,7064.0,1.009,True,2185.0,1541.0,644.0,False,1.0,True,44.0,43.0,0.2797,874.16,1.0,False,1.174,8.054,False,0.8646,True,False,False,False,False,0.89149
we00012__s1_strip_comments__default,we00012,webcode2m,s1_strip_comments,S1,source,safe,default,False,na,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
we00012__s2_reorder_attributes__default,we00012,webcode2m,s2_reorder_attributes,S2,source,safe,default,False,ok,1.0,,,,reordered attrs on 98 tags,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,7136.0,7136.0,0.0,False,2185.0,2185.0,0.0,True,1.0,True,44.0,44.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,False,True,False,1.0
we00012__s3_requote_attributes__default,we00012,webcode2m,s3_requote_attributes,S3,source,safe,default,False,unsafe_safe,1.0,,,,unquoted attrs in 234 tags,True,1.0,False,13050.0,0.004666,True,"0,1806,999,2119",qwen2.5-vl,True,7136.0,7017.0,1.668,True,2185.0,2180.0,5.0,False,1.0,True,44.0,44.0,0.9419,4.66,0.0,False,0.0,0.0,True,0.99127,True,False,False,False,False,0.99129
we00012__s4_collapse_neutral_wrapper__default,we00012,webcode2m,s4_collapse_neutral_wrapper,S4,structure,safe,default,False,ok,1.0,155,,,collapsed neutral <div id=155 123x67>,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,7136.0,7115.0,0.294,True,2185.0,2185.0,0.0,True,1.0,True,44.0,44.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00012__s5_remove_display_none__default,we00012,webcode2m,s5_remove_display_none,S5,structure,safe,default,False,ok,1.0,197,,,removed display:none subtree <a id=197 0x0>,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,7136.0,7109.0,0.378,True,2185.0,2185.0,0.0,True,1.0,True,44.0,44.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00012__s6_reminify__default,we00012,webcode2m,s6_reminify,S6,source,safe,default,False,ok,1.0,,,,minify-html pass,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,7136.0,6414.0,10.118,True,2185.0,2185.0,0.0,True,1.0,True,44.0,44.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00012__x1_legacy_whitespace_regex__default,we00012,webcode2m,x1_legacy_whitespace_regex,X1,source,probe,default,True,ok,1.0,,,,legacy >\s+< collapse,True,1.0,False,1488.0,0.000532,False,"246,1520,603,1881",qwen2.5-vl,True,7136.0,7126.0,0.14,True,2185.0,2185.0,0.0,True,0.99985,True,44.0,44.0,0.9819,4.0,0.0,True,0.0,0.0,True,0.99892,True,False,True,True,True,0.99892
we00013__m1_delete_text_block__default,we00013,webcode2m,m1_delete_text_block,M1,structure,breaking,default,False,ok,1.0,23,,,deleted <a id=23 54x30>,True,1.0,True,21377.0,0.013723,False,"16,222,108,875",qwen2.5-vl,True,4071.0,4051.0,0.491,True,1217.0,1217.0,0.0,True,0.99767,True,87.0,86.0,0.8865,7.5,1.0,False,0.0,0.0,True,0.98519,True,False,False,False,False,0.98519
we00013__m2_corrupt_text__default,we00013,webcode2m,m2_corrupt_text,M2,text,breaking,default,False,ok,1.0,21,0.3,,corrupted 3/10 chars in <a id=21 74x15>,True,1.0,True,447.0,0.000287,False,"27,311,92,320",qwen2.5-vl,True,4071.0,4073.0,-0.049,False,1217.0,1217.0,0.0,True,0.99918,True,87.0,87.0,0.9998,0.6,0.0,True,0.0,0.371,True,0.99979,True,False,False,True,False,0.99979
we00013__m3_shift_element__px8,we00013,webcode2m,m3_shift_element,M3,geometry,breaking,px8,False,dud,3.0,157,8.0,,margin-left 0->8px on <a id=157 69x15>,False,0.0,False,0.0,0.0,False,,qwen2.5-vl,True,4071.0,4081.0,-0.246,False,1217.0,1217.0,0.0,True,1.0,True,87.0,87.0,0.9784,8.0,0.0,True,0.0,0.0,True,1.0,True,True,False,True,False,1.0
we00013__m3_shift_element__px16,we00013,webcode2m,m3_shift_element,M3,geometry,breaking,px16,False,ok,1.0,71,16.0,,margin-left 0->16px on <table id=71 1144x26>,True,1.0,True,2878.0,0.001845,True,"124,17,155,32",qwen2.5-vl,True,4071.0,4082.0,-0.27,False,1217.0,1217.0,0.0,False,1.0,True,87.0,87.0,0.9885,16.0,0.0,False,0.0,0.0,True,0.99947,True,False,False,False,False,0.99947
we00013__m3_shift_element__px32,we00013,webcode2m,m3_shift_element,M3,geometry,breaking,px32,False,ok,2.0,1,32.0,,margin-left 0->32px on <table id=1 1264x1201>,True,1.0,True,219153.0,0.138095,True,"11,17,1279,1172",qwen2.5-vl,True,4071.0,4082.0,-0.27,False,1217.0,1217.0,0.0,False,1.0,True,87.0,87.0,0.3832,55.0,0.0,False,0.0,16.821,False,0.80241,True,False,False,False,False,0.80528
we00013__m4_recolor_element__de2,we00013,webcode2m,m4_recolor_element,M4,color,breaking,de2,False,ok,1.0,121,2.0,1.505,"bg rgb(255, 255, 200) -> rgb(255,255,193) dE00=1.505 on <table id=121 973x74>",True,1.0,True,70403.0,0.045195,False,"127,300,1100,373",qwen2.5-vl,True,4071.0,4093.0,-0.54,False,1217.0,1217.0,0.0,True,1.0,True,87.0,87.0,1.0,0.0,0.0,True,0.0,1.47,True,0.99997,True,False,False,True,False,0.99997
we00013__m4_recolor_element__de5,we00013,webcode2m,m4_recolor_element,M4,color,breaking,de5,False,ok,1.0,111,5.0,5.174,"bg rgb(255, 200, 100) -> rgb(255,199,53) dE00=5.174 on <td id=111 18x21>",True,1.0,True,166.0,0.000107,False,"149,124,166,144",qwen2.5-vl,True,4071.0,4092.0,-0.516,False,1217.0,1217.0,0.0,True,1.0,True,87.0,87.0,1.0,0.0,0.0,True,0.0,3.374,True,0.99999,True,False,False,True,False,0.99999
we00013__m4_recolor_element__de10,we00013,webcode2m,m4_recolor_element,M4,color,breaking,de10,False,ok,1.0,111,10.0,10.421,"bg rgb(255, 200, 100) -> rgb(244,201,156) dE00=10.421 on <td id=111 18x21>",True,1.0,True,166.0,0.000107,False,"149,124,166,144",qwen2.5-vl,True,4071.0,4093.0,-0.54,False,1217.0,1217.0,0.0,True,1.0,True,87.0,87.0,1.0,0.0,0.0,True,0.0,6.384,False,0.99998,True,False,False,False,False,0.99998
